method: org.apache.fop.fonts.CodePointMapping.<clinit>:827447132
760295 -> 760300
760296 -> 760301
760297 -> 760302
760298 -> 760303
760299 -> 760304
760300 -> 760305
760301 -> 760306
760302 -> 760307
760303 -> 760308
760304 -> 760309
760305 -> 760310
760306 -> 760311
760307 -> 760312
760308 -> 760313
760309 -> 760314
760310 -> 760315
760311 -> 760316
760312 -> 760317
760313 -> 760318
760314 -> 760319
760315 -> 760320
760316 -> 760321
760317 -> 760322
760318 -> 760323
760319 -> 760324
760320 -> 760325
760321 -> 760326
760322 -> 760327
760323 -> 760328
760324 -> 760329
760325 -> 760330
760326 -> 760331
760327 -> 760332
760328 -> 760333
760329 -> 760334
760330 -> 760335
760331 -> 760336
760332 -> 760337
760333 -> 760338
760334 -> 760339
760335 -> 760340
760336 -> 760341
760337 -> 760342
760338 -> 760343
760339 -> 760344
760340 -> 760345
760341 -> 760346
760342 -> 760347
760343 -> 760348
760344 -> 760349
760345 -> 760350
760346 -> 760351
760347 -> 760352
760348 -> 760353
760349 -> 760354
760350 -> 760355
760351 -> 760356
760352 -> 760357
760353 -> 760358
760354 -> 760359
760355 -> 760360
760356 -> 760361
760357 -> 760362
760358 -> 760363
760359 -> 760364
760360 -> 760365
760361 -> 760366
760362 -> 760367
760363 -> 760368
760364 -> 760369
760365 -> 760370
760366 -> 760371
760367 -> 760372
760368 -> 760373
760369 -> 760374
760370 -> 760375
760371 -> 760376
760372 -> 760377
760373 -> 760378
760374 -> 760379
760375 -> 760380
760376 -> 760381
760377 -> 760382
760378 -> 760383
760379 -> 760384
760380 -> 760385
760381 -> 760386
760382 -> 760387
760383 -> 760388
760384 -> 760389
760385 -> 760390
760386 -> 760391
760387 -> 760392
760388 -> 760393
760389 -> 760394
760390 -> 760395
760391 -> 760396
760392 -> 760397
760393 -> 760398
760394 -> 760399
760395 -> 760400
760396 -> 760401
760397 -> 760402
760398 -> 760403
760399 -> 760404
760400 -> 760405
760401 -> 760406
760402 -> 760407
760403 -> 760408
760404 -> 760409
760405 -> 760410
760406 -> 760411
760407 -> 760412
760408 -> 760413
760409 -> 760414
760410 -> 760415
760411 -> 760416
760412 -> 760417
760413 -> 760418
760414 -> 760419
760415 -> 760420
760416 -> 760421
760417 -> 760422
760418 -> 760423
760419 -> 760424
760420 -> 760425
760421 -> 760426
760422 -> 760427
760423 -> 760428
760424 -> 760429
760425 -> 760430
760426 -> 760431
760427 -> 760432
760428 -> 760433
760429 -> 760434
760430 -> 760435
760431 -> 760436
760432 -> 760437
760433 -> 760438
760434 -> 760439
760435 -> 760440
760436 -> 760441
760437 -> 760442
760438 -> 760443
760439 -> 760444
760440 -> 760445
760441 -> 760446
760442 -> 760447
760443 -> 760448
760444 -> 760449
760445 -> 760450
760446 -> 760451
760447 -> 760452
760448 -> 760453
760449 -> 760454
760450 -> 760455
760451 -> 760456
760452 -> 760457
760453 -> 760458
760454 -> 760459
760455 -> 760460
760456 -> 760461
760457 -> 760462
760458 -> 760463
760459 -> 760464
760460 -> 760465
760461 -> 760466
760462 -> 760467
760463 -> 760468
760464 -> 760469
760465 -> 760470
760466 -> 760471
760467 -> 760472
760468 -> 760473
760469 -> 760474
760470 -> 760475
760471 -> 760476
760472 -> 760477
760473 -> 760478
760474 -> 760479
760475 -> 760480
760476 -> 760481
760477 -> 760482
760478 -> 760483
760479 -> 760484
760480 -> 760485
760481 -> 760486
760482 -> 760487
760483 -> 760488
760484 -> 760489
760485 -> 760490
760486 -> 760491
760487 -> 760492
760488 -> 760493
760489 -> 760494
760490 -> 760495
760491 -> 760496
760492 -> 760497
760493 -> 760498
760494 -> 760499
760495 -> 760500
760496 -> 760501
760497 -> 760502
760498 -> 760503
760499 -> 760504
760500 -> 760505
760501 -> 760506
760502 -> 760507
760503 -> 760508
760504 -> 760509
760505 -> 760510
760506 -> 760511
760507 -> 760512
760508 -> 760513
760509 -> 760514
760510 -> 760515
760511 -> 760516
760512 -> 760517
760513 -> 760518
760514 -> 760519
760515 -> 760520
760516 -> 760521
760517 -> 760522
760518 -> 760523
760519 -> 760524
760520 -> 760525
760521 -> 760526
760522 -> 760527
760523 -> 760528
760524 -> 760529
760525 -> 760530
760526 -> 760531
760527 -> 760532
760528 -> 760533
760529 -> 760534
760530 -> 760535
760531 -> 760536
760532 -> 760537
760533 -> 760538
760534 -> 760539
760535 -> 760540
760536 -> 760541
760537 -> 760542
760538 -> 760543
760539 -> 760544
760540 -> 760545
760541 -> 760546
760542 -> 760547
760543 -> 760548
760544 -> 760549
760545 -> 760550
760546 -> 760551
760547 -> 760552
760548 -> 760553
760549 -> 760554
760550 -> 760555
760551 -> 760556
760552 -> 760557
760553 -> 760558
760554 -> 760559
760555 -> 760560
760556 -> 760561
760557 -> 760562
760558 -> 760563
760559 -> 760564
760560 -> 760565
760561 -> 760566
760562 -> 760567
760563 -> 760568
760564 -> 760569
760565 -> 760570
760566 -> 760571
760567 -> 760572
760568 -> 760573
760569 -> 760574
760570 -> 760575
760571 -> 760576
760572 -> 760577
760573 -> 760578
760574 -> 760579
760575 -> 760580
760576 -> 760581
760577 -> 760582
760578 -> 760583
760579 -> 760584
760580 -> 760585
760581 -> 760586
760582 -> 760587
760583 -> 760588
760584 -> 760589
760585 -> 760590
760586 -> 760591
760587 -> 760592
760588 -> 760593
760589 -> 760594
760590 -> 760595
760591 -> 760596
760592 -> 760597
760593 -> 760598
760594 -> 760599
760595 -> 760600
760596 -> 760601
760597 -> 760602
760598 -> 760603
760599 -> 760604
760600 -> 760605
760601 -> 760606
760602 -> 760607
760603 -> 760608
760604 -> 760609
760605 -> 760610
760606 -> 760611
760607 -> 760612
760608 -> 760613
760609 -> 760614
760610 -> 760615
760611 -> 760616
760612 -> 760617
760613 -> 760618
760614 -> 760619
760615 -> 760620
760616 -> 760621
760617 -> 760622
760618 -> 760623
760619 -> 760624
760620 -> 760625
760621 -> 760626
760622 -> 760627
760623 -> 760628
760624 -> 760629
760625 -> 760630
760626 -> 760631
760627 -> 760632
760628 -> 760633
760629 -> 760634
760630 -> 760635
760631 -> 760636
760632 -> 760637
760633 -> 760638
760634 -> 760639
760635 -> 760640
760636 -> 760641
760637 -> 760642
760638 -> 760643
760639 -> 760644
760640 -> 760645
760641 -> 760646
760642 -> 760647
760643 -> 760648
760644 -> 760649
760645 -> 760650
760646 -> 760651
760647 -> 760652
760648 -> 760653
760649 -> 760654
760650 -> 760655
760651 -> 760656
760652 -> 760657
760653 -> 760658
760654 -> 760659
760655 -> 760660
760656 -> 760661
760657 -> 760662
760658 -> 760663
760659 -> 760664
760660 -> 760665
760661 -> 760666
760662 -> 760667
760663 -> 760668
760664 -> 760669
760665 -> 760670
760666 -> 760671
760667 -> 760672
760668 -> 760673
760669 -> 760674
760670 -> 760675
760671 -> 760676
760672 -> 760677
760673 -> 760678
760674 -> 760679
760675 -> 760680
760676 -> 760681
760677 -> 760682
760678 -> 760683
760679 -> 760684
760680 -> 760685
760681 -> 760686
760682 -> 760687
760683 -> 760688
760684 -> 760689
760685 -> 760690
760686 -> 760691
760687 -> 760692
760688 -> 760693
760689 -> 760694
760690 -> 760695
760691 -> 760696
760692 -> 760697
760693 -> 760698
760694 -> 760699
760695 -> 760700
760696 -> 760701
760697 -> 760702
760698 -> 760703
760699 -> 760704
760700 -> 760705
760701 -> 760706
760702 -> 760707
760703 -> 760708
760704 -> 760709
760705 -> 760710
760706 -> 760711
760707 -> 760712
760708 -> 760713
760709 -> 760714
760710 -> 760715
760711 -> 760716
760712 -> 760717
760713 -> 760718
760714 -> 760719
760715 -> 760720
760716 -> 760721
760717 -> 760722
760718 -> 760723
760719 -> 760724
760720 -> 760725
760721 -> 760726
760722 -> 760727
760723 -> 760728
760724 -> 760729
760725 -> 760730
760726 -> 760731
760727 -> 760732
760728 -> 760733
760729 -> 760734
760730 -> 760735
760731 -> 760736
760732 -> 760737
760733 -> 760738
760734 -> 760739
760735 -> 760740
760736 -> 760741
760737 -> 760742
760738 -> 760743
760739 -> 760744
760740 -> 760745
760741 -> 760746
760742 -> 760747
760743 -> 760748
760744 -> 760749
760745 -> 760750
760746 -> 760751
760747 -> 760752
760748 -> 760753
760749 -> 760754
760750 -> 760755
760751 -> 760756
760752 -> 760757
760753 -> 760758
760754 -> 760759
760755 -> 760760
760756 -> 760761
760757 -> 760762
760758 -> 760763
760759 -> 760764
760760 -> 760765
760761 -> 760766
760762 -> 760767
760763 -> 760768
760764 -> 760769
760765 -> 760770
760766 -> 760771
760767 -> 760772
760768 -> 760773
760769 -> 760774
760770 -> 760775
760771 -> 760776
760772 -> 760777
760773 -> 760778
760774 -> 760779
760775 -> 760780
760776 -> 760781
760777 -> 760782
760778 -> 760783
760779 -> 760784
760780 -> 760785
760781 -> 760786
760782 -> 760787
760783 -> 760788
760784 -> 760789
760785 -> 760790
760786 -> 760791
760787 -> 760792
760788 -> 760793
760789 -> 760794
760790 -> 760795
760791 -> 760796
760792 -> 760797
760793 -> 760798
760794 -> 760799
760795 -> 760800
760796 -> 760801
760797 -> 760802
760798 -> 760803
760799 -> 760804
760800 -> 760805
760801 -> 760806
760802 -> 760807
760803 -> 760808
760804 -> 760809
760805 -> 760810
760806 -> 760811
760807 -> 760812
760808 -> 760813
760809 -> 760814
760810 -> 760815
760811 -> 760816
760812 -> 760817
760813 -> 760818
760814 -> 760819
760815 -> 760820
760816 -> 760821
760817 -> 760822
760818 -> 760823
760819 -> 760824
760820 -> 760825
760821 -> 760826
760822 -> 760827
760823 -> 760828
760824 -> 760829
760825 -> 760830
760826 -> 760831
760827 -> 760832
760828 -> 760833
760829 -> 760834
760830 -> 760835
760831 -> 760836
760832 -> 760837
760833 -> 760838
760834 -> 760839
760835 -> 760840
760836 -> 760841
760837 -> 760842
760838 -> 760843
760839 -> 760844
760840 -> 760845
760841 -> 760846
760842 -> 760847
760843 -> 760848
760844 -> 760849
760845 -> 760850
760846 -> 760851
760847 -> 760852
760848 -> 760853
760849 -> 760854
760850 -> 760855
760851 -> 760856
760852 -> 760857
760853 -> 760858
760854 -> 760859
760855 -> 760860
760856 -> 760861
760857 -> 760862
760858 -> 760863
760859 -> 760864
760860 -> 760865
760861 -> 760866
760862 -> 760867
760863 -> 760868
760864 -> 760869
760865 -> 760870
760866 -> 760871
760867 -> 760872
760868 -> 760873
760869 -> 760874
760870 -> 760875
760871 -> 760876
760872 -> 760877
760873 -> 760878
760874 -> 760879
760875 -> 760880
760876 -> 760881
760877 -> 760882
760878 -> 760883
760879 -> 760884
760880 -> 760885
760881 -> 760886
760882 -> 760887
760883 -> 760888
760884 -> 760889
760885 -> 760890
760886 -> 760891
760887 -> 760892
760888 -> 760893
760889 -> 760894
760890 -> 760895
760891 -> 760896
760892 -> 760897
760893 -> 760898
760894 -> 760899
760895 -> 760900
760896 -> 760901
760897 -> 760902
760898 -> 760903
760899 -> 760904
760900 -> 760905
760901 -> 760906
760902 -> 760907
760903 -> 760908
760904 -> 760909
760905 -> 760910
760906 -> 760911
760907 -> 760912
760908 -> 760913
760909 -> 760914
760910 -> 760915
760911 -> 760916
760912 -> 760917
760913 -> 760918
760914 -> 760919
760915 -> 760920
760916 -> 760921
760917 -> 760922
760918 -> 760923
760919 -> 760924
760920 -> 760925
760921 -> 760926
760922 -> 760927
760923 -> 760928
760924 -> 760929
760925 -> 760930
760926 -> 760931
760927 -> 760932
760928 -> 760933
760929 -> 760934
760930 -> 760935
760931 -> 760936
760932 -> 760937
760933 -> 760938
760934 -> 760939
760935 -> 760940
760936 -> 760941
760937 -> 760942
760938 -> 760943
760939 -> 760944
760940 -> 760945
760941 -> 760946
760942 -> 760947
760943 -> 760948
760944 -> 760949
760945 -> 760950
760946 -> 760951
760947 -> 760952
760948 -> 760953
760949 -> 760954
760950 -> 760955
760951 -> 760956
760952 -> 760957
760953 -> 760958
760954 -> 760959
760955 -> 760960
760956 -> 760961
760957 -> 760962
760958 -> 760963
760959 -> 760964
760960 -> 760965
760961 -> 760966
760962 -> 760967
760963 -> 760968
760964 -> 760969
760965 -> 760970
760966 -> 760971
760967 -> 760972
760968 -> 760973
760969 -> 760974
760970 -> 760975
760971 -> 760976
760972 -> 760977
760973 -> 760978
760974 -> 760979
760975 -> 760980
760976 -> 760981
760977 -> 760982
760978 -> 760983
760979 -> 760984
760980 -> 760985
760981 -> 760986
760982 -> 760987
760983 -> 760988
760984 -> 760989
760985 -> 760990
760986 -> 760991
760987 -> 760992
760988 -> 760993
760989 -> 760994
760990 -> 760995
760991 -> 760996
760992 -> 760997
760993 -> 760998
760994 -> 760999
760995 -> 761000
760996 -> 761001
760997 -> 761002
760998 -> 761003
760999 -> 761004
761000 -> 761005
761001 -> 761006
761002 -> 761007
761003 -> 761008
761004 -> 761009
761005 -> 761010
761006 -> 761011
761007 -> 761012
761008 -> 761013
761009 -> 761014
761010 -> 761015
761011 -> 761016
761012 -> 761017
761013 -> 761018
761014 -> 761019
761015 -> 761020
761016 -> 761021
761017 -> 761022
761018 -> 761023
761019 -> 761024
761020 -> 761025
761021 -> 761026
761022 -> 761027
761023 -> 761028
761024 -> 761029
761025 -> 761030
761026 -> 761031
761027 -> 761032
761028 -> 761033
761029 -> 761034
761030 -> 761035
761031 -> 761036
761032 -> 761037
761033 -> 761038
761034 -> 761039
761035 -> 761040
761036 -> 761041
761037 -> 761042
761038 -> 761043
761039 -> 761044
761040 -> 761045
761041 -> 761046
761042 -> 761047
761043 -> 761048
761044 -> 761049
761045 -> 761050
761046 -> 761051
761047 -> 761052
761048 -> 761053
761049 -> 761054
761050 -> 761055
761051 -> 761056
761052 -> 761057
761053 -> 761058
761054 -> 761059
761055 -> 761060
761056 -> 761061
761057 -> 761062
761058 -> 761063
761059 -> 761064
761060 -> 761065
761061 -> 761066
761062 -> 761067
761063 -> 761068
761064 -> 761069
761065 -> 761070
761066 -> 761071
761067 -> 761072
761068 -> 761073
761069 -> 761074
761070 -> 761075
761071 -> 761076
761072 -> 761077
761073 -> 761078
761074 -> 761079
761075 -> 761080
761076 -> 761081
761077 -> 761082
761078 -> 761083
761079 -> 761084
761080 -> 761085
761081 -> 761086
761082 -> 761087
761083 -> 761088
761084 -> 761089
761085 -> 761090
761086 -> 761091
761087 -> 761092
761088 -> 761093
761089 -> 761094
761090 -> 761095
761091 -> 761096
761092 -> 761097
761093 -> 761098
761094 -> 761099
761095 -> 761100
761096 -> 761101
761097 -> 761102
761098 -> 761103
761099 -> 761104
761100 -> 761105
761101 -> 761106
761102 -> 761107
761103 -> 761108
761104 -> 761109
761105 -> 761110
761106 -> 761111
761107 -> 761112
761108 -> 761113
761109 -> 761114
761110 -> 761115
761111 -> 761116
761112 -> 761117
761113 -> 761118
761114 -> 761119
761115 -> 761120
761116 -> 761121
761117 -> 761122
761118 -> 761123
761119 -> 761124
761120 -> 761125
761121 -> 761126
761122 -> 761127
761123 -> 761128
761124 -> 761129
761125 -> 761130
761126 -> 761131
761127 -> 761132
761128 -> 761133
761129 -> 761134
761130 -> 761135
761131 -> 761136
761132 -> 761137
761133 -> 761138
761134 -> 761139
761135 -> 761140
761136 -> 761141
761137 -> 761142
761138 -> 761143
761139 -> 761144
761140 -> 761145
761141 -> 761146
761142 -> 761147
761143 -> 761148
761144 -> 761149
761145 -> 761150
761146 -> 761151
761147 -> 761152
761148 -> 761153
761149 -> 761154
761150 -> 761155
761151 -> 761156
761152 -> 761157
761153 -> 761158
761154 -> 761159
761155 -> 761160
761156 -> 761161
761157 -> 761162
761158 -> 761163
761159 -> 761164
761160 -> 761165
761161 -> 761166
761162 -> 761167
761163 -> 761168
761164 -> 761169
761165 -> 761170
761166 -> 761171
761167 -> 761172
761168 -> 761173
761169 -> 761174
761170 -> 761175
761171 -> 761176
761172 -> 761177
761173 -> 761178
761174 -> 761179
761175 -> 761180
761176 -> 761181
761177 -> 761182
761178 -> 761183
761179 -> 761184
761180 -> 761185
761181 -> 761186
761182 -> 761187
761183 -> 761188
761184 -> 761189
761185 -> 761190
761186 -> 761191
761187 -> 761192
761188 -> 761193
761189 -> 761194
761190 -> 761195
761191 -> 761196
761192 -> 761197
761193 -> 761198
761194 -> 761199
761195 -> 761200
761196 -> 761201
761197 -> 761202
761198 -> 761203
761199 -> 761204
761200 -> 761205
761201 -> 761206
761202 -> 761207
761203 -> 761208
761204 -> 761209
761205 -> 761210
761206 -> 761211
761207 -> 761212
761208 -> 761213
761209 -> 761214
761210 -> 761215
761211 -> 761216
761212 -> 761217
761213 -> 761218
761214 -> 761219
761215 -> 761220
761216 -> 761221
761217 -> 761222
761218 -> 761223
761219 -> 761224
761220 -> 761225
761221 -> 761226
761222 -> 761227
761223 -> 761228
761224 -> 761229
761225 -> 761230
761226 -> 761231
761227 -> 761232
761228 -> 761233
761229 -> 761234
761230 -> 761235
761231 -> 761236
761232 -> 761237
761233 -> 761238
761234 -> 761239
761235 -> 761240
761236 -> 761241
761237 -> 761242
761238 -> 761243
761239 -> 761244
761240 -> 761245
761241 -> 761246
761242 -> 761247
761243 -> 761248
761244 -> 761249
761245 -> 761250
761246 -> 761251
761247 -> 761252
761248 -> 761253
761249 -> 761254
761250 -> 761255
761251 -> 761256
761252 -> 761257
761253 -> 761258
761254 -> 761259
761255 -> 761260
761256 -> 761261
761257 -> 761262
761258 -> 761263
761259 -> 761264
761260 -> 761265
761261 -> 761266
761262 -> 761267
761263 -> 761268
761264 -> 761269
761265 -> 761270
761266 -> 761271
761267 -> 761272
761268 -> 761273
761269 -> 761274
761270 -> 761275
761271 -> 761276
761272 -> 761277
761273 -> 761278
761274 -> 761279
761275 -> 761280
761276 -> 761281
761277 -> 761282
761278 -> 761283
761279 -> 761284
761280 -> 761285
761281 -> 761286
761282 -> 761287
761283 -> 761288
761284 -> 761289
761285 -> 761290
761286 -> 761291
761287 -> 761292
761288 -> 761293
761289 -> 761294
761290 -> 761295
761291 -> 761296
761292 -> 761297
761293 -> 761298
761294 -> 761299
761295 -> 761300
761296 -> 761301
761297 -> 761302
761298 -> 761303
761299 -> 761304
761300 -> 761305
761301 -> 761306
761302 -> 761307
761303 -> 761308
761304 -> 761309
761305 -> 761310
761306 -> 761311
761307 -> 761312
761308 -> 761313
761309 -> 761314
761310 -> 761315
761311 -> 761316
761312 -> 761317
761313 -> 761318
761314 -> 761319
761315 -> 761320
761316 -> 761321
761317 -> 761322
761318 -> 761323
761319 -> 761324
761320 -> 761325
761321 -> 761326
761322 -> 761327
761323 -> 761328
761324 -> 761329
761325 -> 761330
761326 -> 761331
761327 -> 761332
761328 -> 761333
761329 -> 761334
761330 -> 761335
761331 -> 761336
761332 -> 761337
761333 -> 761338
761334 -> 761339
761335 -> 761340
761336 -> 761341
761337 -> 761342
761338 -> 761343
761339 -> 761344
761340 -> 761345
761341 -> 761346
761342 -> 761347
761343 -> 761348
761344 -> 761349
761345 -> 761350
761346 -> 761351
761347 -> 761352
761348 -> 761353
761349 -> 761354
761350 -> 761355
761351 -> 761356
761352 -> 761357
761353 -> 761358
761354 -> 761359
761355 -> 761360
761356 -> 761361
761357 -> 761362
761358 -> 761363
761359 -> 761364
761360 -> 761365
761361 -> 761366
761362 -> 761367
761363 -> 761368
761364 -> 761369
761365 -> 761370
761366 -> 761371
761367 -> 761372
761368 -> 761373
761369 -> 761374
761370 -> 761375
761371 -> 761376
761372 -> 761377
761373 -> 761378
761374 -> 761379
761375 -> 761380
761376 -> 761381
761377 -> 761382
761378 -> 761383
761379 -> 761384
761380 -> 761385
761381 -> 761386
761382 -> 761387
761383 -> 761388
761384 -> 761389
761385 -> 761390
761386 -> 761391
761387 -> 761392
761388 -> 761393
761389 -> 761394
761390 -> 761395
